GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
40	rs9933509	16	53822651	rs7185735	2017-05-11	27918534	Chu AY	2016-12-05	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27918534	Multiethnic genome-wide meta-analysis of ectopic fat depots identifies loci associated with adipocyte development and differentiation.	Subcutaneous adipose tissue	7,399 European ancestry women, 7,381 European ancestry men, 2,163 African American women, 1,304 African American men	NA	16q12.2	FTO	FTO			79068			rs7185735-A	rs7185735	0	7185735	intron_variant	0	0.58	1E-9	9.0		6.05	z-score decrease	Affymetrix, Illumina [~ 2600000] (imputed)	N
40	rs9933509	16	53822651	rs7185735	2018-08-29	29912962	Feitosa MF	2018-06-18	PLoS One	www.ncbi.nlm.nih.gov/pubmed/29912962	Novel genetic associations for blood pressure identified via gene-alcohol interaction in up to 570K individuals across multiple ancestries.	Pulse pressure x alcohol consumption interaction (2df test)	91,099 European ancestry drinkers and non-drinkers, 21,416 African American or Afro-Caribbean drinkers and non-drinkers, 12,365 Asian ancestry drinkers and non-drinkers, 8,470 Hispanic or Latin American drinkers and non-drinkers	238,053 European ancestry drinkers, 2,280 African American drinkers, 54,080 Asian ancestry drinkers, 6,447 Hispanic ancestry drinkers, 43,318 European ancestry non-drinkers, 2,761 African American non-drinkers, 86,943 Asian ancestry non-drinkers, 6,923 Hispanic ancestry non-drinkers	16q12.2	FTO	FTO			79068			rs7185735-A	rs7185735	0	7185735	intron_variant	0	0.59	2E-10	9.698970004336019	(EA)			Affymetrix, Illumina [up to 39321347] (imputed)	N
40	rs9933509	16	53822651	rs7185735	2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	16q12.2	FTO	FTO			79068			rs7185735-G	rs7185735	0	7185735	intron_variant	0	0.397306062260211	2E-47	46.69897000433602		0.1056	[0.091-0.12] unit increase	NR [5035015] (imputed)	N
40	rs9933509	16	53824226	rs62033406	2017-05-11	27182965	Pickrell JK	2016-05-16	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/27182965	Detection and interpretation of shared genetic influences on 42 human traits.	Breast size	33,790 European ancestry individuals	NA	16q12.2	FTO	FTO			79068			rs62033406-?	rs62033406	0	62033406	intron_variant	0	NR	4E-7	6.3979400086720375		0.062	[0.038-0.087] unit increase	Illumina [12039487] (imputed)	N
40	rs9933509	16	53824226	rs62033406	2018-08-29	29912962	Feitosa MF	2018-06-18	PLoS One	www.ncbi.nlm.nih.gov/pubmed/29912962	Novel genetic associations for blood pressure identified via gene-alcohol interaction in up to 570K individuals across multiple ancestries.	Mean arterial pressure x alcohol consumption interaction (2df test)	91,110 European ancestry drinkers and non-drinkers, 21,416 African American or Afro-Caribbean drinkers and non-drinkers, 12,365 Asian ancestry drinkers and non-drinkers, 8,470 Hispanic or Latin American drinkers and non-drinkers	237,996 European ancestry drinkers, 2,280 African American drinkers, 54,080 Asian ancestry drinkers, 6,448 Hispanic drinkers, 43,315 European ancestry non-drinkers, 2,761 African ancestry non-drinkers, 86,943 Asian ancestry non-drinkers, 6,923 Hispanic non-drinkers	16q12.2	FTO	FTO			79068			rs62033406-A	rs62033406	0	62033406	intron_variant	0	0.55	3E-8	7.522878745280337	(Asian, EA)			Affymetrix, Illumina [up to 39321347] (imputed)	N
40	rs9933509	16	53824226	rs62033406	2018-08-29	29912962	Feitosa MF	2018-06-18	PLoS One	www.ncbi.nlm.nih.gov/pubmed/29912962	Novel genetic associations for blood pressure identified via gene-alcohol interaction in up to 570K individuals across multiple ancestries.	Mean arterial pressure x alcohol consumption interaction (2df test)	91,110 European ancestry drinkers and non-drinkers, 21,416 African American or Afro-Caribbean drinkers and non-drinkers, 12,365 Asian ancestry drinkers and non-drinkers, 8,470 Hispanic or Latin American drinkers and non-drinkers	237,996 European ancestry drinkers, 2,280 African American drinkers, 54,080 Asian ancestry drinkers, 6,448 Hispanic drinkers, 43,315 European ancestry non-drinkers, 2,761 African ancestry non-drinkers, 86,943 Asian ancestry non-drinkers, 6,923 Hispanic non-drinkers	16q12.2	FTO	FTO			79068			rs62033406-A	rs62033406	0	62033406	intron_variant	0	0.582	4E-7	6.3979400086720375	(EA)			Affymetrix, Illumina [up to 39321347] (imputed)	N
40	rs9933509	16	53825488	rs9941349	2009-07-01	19553259	Cotsapas C	2009-06-24	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/19553259	Common body mass index-associated variants confer risk of extreme obesity.	Obesity (extreme)	775 European ancestry cases, 3,197 European ancestry controls	NA	16q12.2	FTO	FTO			79068			rs9941349-T	rs9941349	0	9941349	intron_variant	0	0.43	6E-12	11.221848749616356		1.48	[1.33-1.66]	Illumina [457251]	N
40	rs9933509	16	53825488	rs9941349	2017-08-18	28448500	Graff M	2017-04-27	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/28448500	Genome-wide physical activity interactions in adiposity - A meta-analysis of 200,452 adults.	Body mass index in physically inactive individuals	561 African American women, 352 Filipino ancestry women, 725 Indian ancestry women, 19,366 European ancestry women, 251 African American men, 4,654 Indian ancestry men, 11,727 European ancestry men, 959 European ancestry individuals	1,437 African American women, 5,184 European ancestry women, 64 African American men, 5,416 European ancestry men	16q12.2	FTO	FTO			79068			rs9941349-T	rs9941349	0	9941349	intron_variant	0	0.423	2E-29	28.69897000433602	(EA, women)	0.1169	[0.097-0.137] unit increase	Affymetrix, Illumina, Perlegen [~ 2500000] (imputed)	N
40	rs9933509	16	53826028	rs28567725	2018-11-26	30275531	Klarin D	2018-10-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30275531	Genetics of blood lipids among ~300,000 multi-ethnic participants of the Million Veteran Program.	Triglycerides	215,551 European ancestry individuals, 57,332 African American individuals, 24,743 Hispanic individuals	Up to 319,677 individuals	16q12.2	FTO	FTO			79068			rs28567725-T	rs28567725	0	28567725	intron_variant	0	0.6227	2E-14	13.698970004336019		0.0211	[0.016-0.027] mg dl−1 decrease	Affymetrix [up to 31400000] (imputed)	N
40	rs9933509	16	53828066	rs17817964	2013-08-23	23583978	Monda KL	2013-04-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23583978	A meta-analysis identifies new loci associated with body mass index in individuals of African ancestry.	Body mass index	37,956 African American individuals, 1,188 Nigerian ancestry individuals	27,661 African America/Afro-Caribbean individuals, 4,607 Sub-Saharan African ancestry individuals, 123,706 European ancestry inidividuals	16q12.2	FTO	FTO			79068			rs17817964-T	rs17817964	0	17817964	intron_variant	0	0.12	1E-10	10.0	(AA and Sub-Saharan)	0.073	[0.051-0.095] unit increase	Affymetrix, Illumina [3283202] (imputed)	N
40	rs9933509	16	53828066	rs17817964	2017-08-14	28430825	Ng MCY	2017-04-21	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/28430825	Discovery and fine-mapping of adiposity loci using high density imputation of genome-wide association studies in individuals of African ancestry: African Ancestry Anthropometry Genetics Consortium.	Body mass index (adult)	16,559 African ancestry men, 26,193 African ancestry women	2,458 African ancestry men, 7,685 African ancestry women, 152,893 European ancestry men, 171,977 European ancestry women	16q12.2	FTO	FTO			79068			rs17817964-T	rs17817964	0	17817964	intron_variant	0	0.114	1E-146	146.0		0.069	[0.049-0.089] unit increase	Affymetrix, Illumina [17972087] (imputed)	N
40	rs9933509	16	53828066	rs17817964	2017-08-14	28430825	Ng MCY	2017-04-21	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/28430825	Discovery and fine-mapping of adiposity loci using high density imputation of genome-wide association studies in individuals of African ancestry: African Ancestry Anthropometry Genetics Consortium.	Body mass index (adult)	16,559 African ancestry men, 26,193 African ancestry women	2,458 African ancestry men, 7,685 African ancestry women, 152,893 European ancestry men, 171,977 European ancestry women	16q12.2	FTO	FTO			79068			rs17817964-T	rs17817964	0	17817964	intron_variant	0	0.114	3E-11	10.522878745280337	(AA)	0.069	[0.049-0.089] unit increase	Affymetrix, Illumina [17972087] (imputed)	N
40	rs9933509	16	53828066	rs17817964	2017-08-14	28430825	Ng MCY	2017-04-21	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/28430825	Discovery and fine-mapping of adiposity loci using high density imputation of genome-wide association studies in individuals of African ancestry: African Ancestry Anthropometry Genetics Consortium.	Body mass index (adult)	16,559 African ancestry men, 26,193 African ancestry women	2,458 African ancestry men, 7,685 African ancestry women, 152,893 European ancestry men, 171,977 European ancestry women	16q12.2	FTO	FTO			79068			rs17817964-T	rs17817964	0	17817964	intron_variant	0	0.114	3E-8	7.522878745280337	(AA,Women)	0.071	[0.046-0.096] unit increase	Affymetrix, Illumina [17972087] (imputed)	N
40	rs9933509	16	53830465	rs9930506	2008-07-22	17658951	Scuteri A	2007-07-20	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/17658951	Genome-wide association scan shows genetic variants in the FTO gene are associated with obesity-related traits.	Obesity-related traits	4,741 Sardinian individuals	3,205 African American, Hispanic, and European ancestry individuals	16q12.2	FTO	FTO			79068			rs9930506-A	rs9930506	0	9930506	intron_variant	0	0.54	3E-8	7.522878745280337	(hip)	0.16	[NR] SD decrease	Affymetrix [362129]	N
40	rs9933509	16	53830465	rs9930506	2008-07-22	17658951	Scuteri A	2007-07-20	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/17658951	Genome-wide association scan shows genetic variants in the FTO gene are associated with obesity-related traits.	Obesity-related traits	4,741 Sardinian individuals	3,205 African American, Hispanic, and European ancestry individuals	16q12.2	FTO	FTO			79068			rs9930506-A	rs9930506	0	9930506	intron_variant	0	0.54	9E-7	6.045757490560675	(BMI)	0.13	[NR] SD decrease	Affymetrix [362129]	N
40	rs9933509	16	53830465	rs9930506	2008-07-22	17658951	Scuteri A	2007-07-20	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/17658951	Genome-wide association scan shows genetic variants in the FTO gene are associated with obesity-related traits.	Obesity-related traits	4,741 Sardinian individuals	3,205 African American, Hispanic, and European ancestry individuals	16q12.2	FTO	FTO			79068			rs9930506-A	rs9930506	0	9930506	intron_variant	0	0.54	9E-7	6.045757490560675	(weight)	0.12	[NR] SD decrease	Affymetrix [362129]	N
40	rs9933509	16	53831771	rs9922619	2012-08-17	22589738	Fox CS	2012-05-10	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/22589738	Genome-wide association for abdominal subcutaneous and visceral adipose reveals a novel locus for visceral fat in women.	Subcutaneous adipose tissue	5,560 European ancestry female individuals, 4,997 European ancestry male individuals	NA	16q12.2	FTO	FTO			79068			rs9922619-T	rs9922619	0	9922619	intron_variant	0	0.44	6E-8	7.221848749616356	(overall)			Affymetrix, Illumina [2500000] (imputed)	N
40	rs9933509	16	53839135	rs8044769	2012-09-12	22763110	Zeggini E	2012-07-03	Lancet	www.ncbi.nlm.nih.gov/pubmed/22763110	Identification of new susceptibility loci for osteoarthritis (arcOGEN): a genome-wide association study.	Osteoarthritis	7,410 European ancestry cases, 11,009 European ancestry controls	7,473 European ancestry cases, 42,938 European ancestry controls	16q12.2	FTO	FTO			79068			rs8044769-C	rs8044769	0	8044769	intron_variant	0	0.50	4E-6	5.3979400086720375		1.07	[1.04-1.10]	Illumina [485491]	N
40	rs9933509	16	53842908	rs12149832	2012-03-23	22344221	Okada Y	2012-02-19	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/22344221	Common variants at CDKAL1 and KLF9 are associated with body mass index in east Asian populations.	Body mass index (SNP x SNP interaction)	26,620 Japanese ancestry individuals	35,625 East Asian ancestry individuals	16q12.2	FTO	FTO			79068			rs12149832-A	rs12149832	0	12149832	intron_variant	0	0.20	5E-22	21.30102999566398		0.073	[0.057-0.089] unit increase	Illumina [2178018] (imputed)	N
40	rs9933509	16	53845487	rs11642841	2010-07-12	20581827	Voight BF	2010-06-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20581827	Twelve type 2 diabetes susceptibility loci identified through large-scale association analysis.	Type 2 diabetes	8,130 European ancestry cases, 38,987 European ancestry controls	Up to 34,412 European ancestry cases, 59,925 European ancestry controls	16q12.2	FTO	FTO			79068			rs11642841-A	rs11642841	0	11642841	intron_variant	0		3E-8	7.522878745280337		1.13	[1.08-1.18]	Affymetrix, Illumina [2426886] (imputed)	N
41	rs8064103	16	56215936	rs1734197	2018-09-17	29844566	Davies G	2018-05-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29844566	Study of 300,486 individuals identifies 148 independent genetic loci influencing general cognitive function.	Reaction time	330,069 European ancestry individuals	NA	16q13	RP11-461O7.1	LOC283856			283856			rs1734197-?	rs1734197	0	1734197	intron_variant	0	NR	2E-8	7.698970004336019		0.0097447	[0.0063-0.0132] unit increase	Affymetrix [805426] (imputed)	N
43	rs72479723	17	8036564	rs76539190	2018-09-17	29844566	Davies G	2018-05-29	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29844566	Study of 300,486 individuals identifies 148 independent genetic loci influencing general cognitive function.	General cognitive ability	up to 300,486 European ancestry individuals	NA	17p13.1	NR	LOC105376799			105376799			rs76539190-?	rs76539190	0	76539190	intergenic_variant	0	NR	2E-6	5.698970004336019		4.72	z-score decrease	Affymetrix, Illumina [at least 2500000] (imputed)	N
43	rs72479723	17	8078765	rs8069739	2018-11-29	30224653	Evangelou E	2018-09-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30224653	Genetic analysis of over 1 million people identifies 535 new loci associated with blood pressure traits.	Diastolic blood pressure	757,601 European ancestry individuals	249,262 European ancestry individuals	17p13.1	TMEM107	LOC105371520, TMEM107			105371520, 84314			rs8069739-T	rs8069739	0	8069739	3_prime_UTR_variant	0	0.32	2E-11	10.698970004336019		0.1082	[0.077-0.14] mmHg decrease	Affymetrix, Illumina [~ 7100000] (imputed)	N
43	rs72479723	17	8130867	rs3027247	2012-07-17	22658654	Chung SJ	2012-05-30	Parkinsonism Relat Disord	www.ncbi.nlm.nih.gov/pubmed/22658654	Genomic determinants of motor and cognitive outcomes in Parkinson's disease.	Parkinson's disease (motor and cognition)	443 European ancestry cases	NA	17p13.1	C17orf68	CTC1			80169			rs3027247-?	rs3027247	0	3027247	3_prime_UTR_variant	0	NR	9E-6	5.045757490560675	(cognitive outcome)	1.89	[1.41-2.50]	NR [198345]	N
43	rs72479723	17	8136092	rs3027234	2012-12-05	23001564	Mangino M	2012-09-25	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/23001564	Genome-wide meta-analysis points to CTC1 and ZNF676 as genes regulating telomere homeostasis in humans.	Telomere length	9,190 European ancestry individuals	2,226 individuals	17p13.1	CTC1	CTC1			80169			rs3027234-T	rs3027234	0	3027234	non_coding_transcript_exon_variant	0	0.1794	2E-8	7.698970004336019		0.0573	[0.036-0.079] unit decrease	Affymetrix, Illumina [~ 2500000] (imputed)	N
43	rs72479723	17	8164352	rs56309584	2017-12-05	29064472	Lencer R	2017-10-24	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/29064472	Genome-wide association studies of smooth pursuit and antisaccade eye movements in psychotic disorders: findings from the B-SNIP study.	Initial pursuit acceleration	114 African ancestry schizophrenia cases, 69 African schizo-affective cases, 41 African ancestry bipolar disorder cases, 76 African ancestry controls, 116 European ancestry schizophrenia cases, 86 European ancestry schizo-affective cases, 165 European ancestry bipolar disorder cases, 182 European ancestry controls	NA	17p13.1	PFAS	PFAS			5198			rs56309584-C	rs56309584	0	56309584	intron_variant	0	0.3146	9E-6	5.045757490560675	(EA)			Illumina [4404269] (imputed)	N
45	rs9895274	17	45385012	rs3809863	2016-12-12	27001270	Vishal M	2016-03-22	BMC Med Genomics	www.ncbi.nlm.nih.gov/pubmed/27001270	Genetic association and stress mediated down-regulation in trabecular meshwork implicates MPP7 as a novel candidate gene in primary open angle glaucoma.	Glaucoma (primary open-angle)	347 Indian ancestry cases, 354 Indian ancestry controls	319 Indian ancestry cases, 297 Indian ancestry controls	17q21.32	Intergenic	LOC102724508, ITGB3			102724508, 3690			rs3809863-?	rs3809863	0	3809863	intron_variant	0		5E-6	5.301029995663981				Illumina [521873]	N
